EVENT_ID,ID_ALUMNO,case:concept:name,concept:name,time:timestamp
2207,589,440,ICS2613,9
2208,589,440,ICS2121,10
2209,589,440,ICS2813,11
2210,592,441,ICS1113,3
2211,592,441,ICS2523,4
2212,592,441,ICS2123,5
2213,592,441,ICS2121,6
2214,592,441,ICS2562,7
2215,592,441,ICS2613,8
2216,592,441,ICS2122,9
2217,592,442,ICS1113,3
2218,592,442,ICS2523,4
2219,592,442,ICS2123,5
2220,592,442,ICS2121,6
2221,592,442,ICS2813,7
2222,592,442,ICS2613,8
2223,592,442,ICS2122,9
2224,596,443,ICS1113,4
2225,596,443,ICS2562,5
2226,596,443,ICS2121,6
2227,596,443,ICS2123,7
2228,596,443,ICS2813,8
2229,596,444,ICS1113,4
2230,596,444,ICS2562,5
2231,596,444,ICS2121,6
2232,596,444,ICS2123,7
2233,596,444,ICS2122,8
2234,596,445,ICS1113,4
2235,596,445,ICS2562,5
2236,596,445,ICS2121,6
2237,596,445,ICS2613,7
2238,596,445,ICS2813,8
2239,596,446,ICS1113,4
2240,596,446,ICS2562,5
2241,596,446,ICS2121,6
2242,596,446,ICS2613,7
2243,596,446,ICS2122,8
2244,596,447,ICS1113,4
2245,596,447,ICS2523,5
2246,596,447,ICS2121,6
2247,596,447,ICS2123,7
2248,596,447,ICS2813,8
2249,596,448,ICS1113,4
2250,596,448,ICS2523,5
2251,596,448,ICS2121,6
2252,596,448,ICS2123,7
2253,596,448,ICS2122,8
2254,596,449,ICS1113,4
2255,596,449,ICS2523,5
2256,596,449,ICS2121,6
2257,596,449,ICS2613,7
2258,596,449,ICS2813,8
2259,596,450,ICS1113,4
2260,596,450,ICS2523,5
2261,596,450,ICS2121,6
2262,596,450,ICS2613,7
2263,596,450,ICS2122,8
2264,597,451,ICS1113,6
2265,597,451,ICS2123,7
2266,597,451,ICS2523,8
2267,597,451,ICS2813,9
2268,597,452,ICS1113,6
2269,597,452,ICS2123,7
2270,597,452,ICS2523,8
2271,597,452,ICS2121,9
2272,597,453,ICS1113,6
2273,597,453,ICS2123,7
2274,597,453,ICS2523,8
2275,597,453,ICS2613,9
2276,597,454,ICS1113,6
2277,597,454,ICS2123,7
2278,597,454,ICS2523,8
2279,597,454,ICS2122,9
2280,597,455,ICS1113,6
2281,597,455,ICS2123,7
2282,597,455,ICS2562,8
2283,597,455,ICS2813,9
2284,597,456,ICS1113,6
2285,597,456,ICS2123,7
2286,597,456,ICS2562,8
2287,597,456,ICS2121,9
2288,597,457,ICS1113,6
2289,597,457,ICS2123,7
2290,597,457,ICS2562,8
2291,597,457,ICS2613,9
2292,597,458,ICS1113,6
2293,597,458,ICS2123,7
2294,597,458,ICS2562,8
2295,597,458,ICS2122,9
2296,608,459,ICS1113,4
2297,608,459,ICS2123,5
2298,608,459,ICS2562,7
2299,608,459,ICS2121,8
2300,608,459,ICS2613,9
2301,608,459,ICS2813,11
2302,608,460,ICS1113,4
2303,608,460,ICS2123,5
2304,608,460,ICS2562,7
2305,608,460,ICS2122,8
2306,608,460,ICS2613,9
2307,608,460,ICS2813,11
2308,608,461,ICS1113,4
2309,608,461,ICS2523,5
2310,608,461,ICS2562,7
2311,608,461,ICS2121,8
2312,608,461,ICS2613,9
2313,608,461,ICS2813,11
2314,608,462,ICS1113,4
2315,608,462,ICS2523,5
2316,608,462,ICS2562,7
2317,608,462,ICS2122,8
2318,608,462,ICS2613,9
2319,608,462,ICS2813,11
2320,609,463,ICS1113,7
2321,609,463,ICS2523,8
2322,609,463,ICS2613,9
2323,609,463,ICS2562,11
2324,609,463,ICS2122,12
2325,609,464,ICS1113,7
2326,609,464,ICS2523,8
2327,609,464,ICS2613,9
2328,609,464,ICS2813,11
2329,609,464,ICS2122,12
2330,609,465,ICS1113,7
2331,609,465,ICS2523,8
2332,609,465,ICS2121,9
2333,609,465,ICS2562,11
2334,609,465,ICS2122,12
2335,609,466,ICS1113,7
2336,609,466,ICS2523,8
2337,609,466,ICS2121,9
2338,609,466,ICS2813,11
2339,609,466,ICS2122,12
2340,609,467,ICS1113,7
2341,609,467,ICS2123,8
2342,609,467,ICS2613,9
2343,609,467,ICS2562,11
2344,609,467,ICS2122,12
2345,609,468,ICS1113,7
2346,609,468,ICS2123,8
2347,609,468,ICS2613,9
2348,609,468,ICS2813,11
2349,609,468,ICS2122,12
2350,609,469,ICS1113,7
2351,609,469,ICS2123,8
2352,609,469,ICS2121,9
2353,609,469,ICS2562,11
2354,609,469,ICS2122,12
2355,609,470,ICS1113,7
2356,609,470,ICS2123,8
2357,609,470,ICS2121,9
2358,609,470,ICS2813,11
2359,609,470,ICS2122,12
2360,612,471,ICS1113,4
2361,612,471,ICS2523,5
2362,612,471,ICS2123,6
2363,612,471,ICS2613,8
2364,612,472,ICS1113,4
2365,612,472,ICS2523,5
2366,612,472,ICS2123,6
2367,612,472,ICS2813,8
2368,612,473,ICS1113,4
2369,612,473,ICS2523,5
2370,612,473,ICS2123,6
2371,612,473,ICS2122,8
2372,612,474,ICS1113,4
2373,612,474,ICS2523,5
2374,612,474,ICS2121,6
2375,612,474,ICS2613,8
2376,612,475,ICS1113,4
2377,612,475,ICS2523,5
2378,612,475,ICS2121,6
2379,612,475,ICS2813,8
2380,612,476,ICS1113,4
2381,612,476,ICS2523,5
2382,612,476,ICS2121,6
2383,612,476,ICS2122,8
2384,612,477,ICS1113,4
2385,612,477,ICS2562,5
2386,612,477,ICS2123,6
2387,612,477,ICS2613,8
2388,612,478,ICS1113,4
2389,612,478,ICS2562,5
2390,612,478,ICS2123,6
2391,612,478,ICS2813,8
2392,612,479,ICS1113,4
2393,612,479,ICS2562,5
2394,612,479,ICS2123,6
2395,612,479,ICS2122,8
2396,612,480,ICS1113,4
2397,612,480,ICS2562,5
2398,612,480,ICS2121,6
2399,612,480,ICS2613,8
2400,612,481,ICS1113,4
2401,612,481,ICS2562,5
2402,612,481,ICS2121,6
2403,612,481,ICS2813,8
2404,612,482,ICS1113,4
2405,612,482,ICS2562,5
2406,612,482,ICS2121,6
2407,612,482,ICS2122,8
2408,613,483,ICS1113,5
2409,613,483,ICS2523,7
2410,613,483,ICS2813,8
2411,613,483,ICS2613,9
2412,613,483,ICS2122,10
2413,613,483,ICS2121,11
2414,613,484,ICS1113,5
2415,613,484,ICS2523,7
2416,613,484,ICS2562,8
2417,613,484,ICS2613,9
2418,613,484,ICS2122,10
2419,613,484,ICS2121,11
2420,613,485,ICS1113,5
2421,613,485,ICS2123,7
2422,613,485,ICS2813,8
2423,613,485,ICS2613,9
2424,613,485,ICS2122,10
2425,613,485,ICS2121,11
2426,613,486,ICS1113,5
2427,613,486,ICS2123,7
2428,613,486,ICS2562,8
2429,613,486,ICS2613,9
2430,613,486,ICS2122,10
2431,613,486,ICS2121,11
2432,615,487,ICS1113,2
2433,615,487,ICS2523,3
2434,615,487,ICS2123,4
2435,615,487,ICS2121,5
2436,615,487,ICS2122,6
2437,615,488,ICS1113,2
2438,615,488,ICS2523,3
2439,615,488,ICS2123,4
2440,615,488,ICS2613,5
2441,615,488,ICS2122,6
2442,615,489,ICS1113,2
2443,615,489,ICS2523,3
2444,615,489,ICS2813,4
2445,615,489,ICS2121,5
2446,615,489,ICS2122,6
2447,615,490,ICS1113,2
2448,615,490,ICS2523,3
2449,615,490,ICS2813,4
2450,615,490,ICS2613,5
2451,615,490,ICS2122,6
2452,615,491,ICS1113,2
2453,615,491,ICS2562,3
2454,615,491,ICS2123,4
2455,615,491,ICS2121,5
2456,615,491,ICS2122,6
2457,615,492,ICS1113,2
2458,615,492,ICS2562,3
2459,615,492,ICS2123,4
2460,615,492,ICS2613,5
2461,615,492,ICS2122,6
2462,615,493,ICS1113,2
2463,615,493,ICS2562,3
2464,615,493,ICS2813,4
2465,615,493,ICS2121,5
2466,615,493,ICS2122,6
2467,615,494,ICS1113,2
2468,615,494,ICS2562,3
2469,615,494,ICS2813,4
2470,615,494,ICS2613,5
2471,615,494,ICS2122,6
2472,620,495,ICS1113,3
2473,620,495,ICS2523,5
2474,620,495,ICS2121,6
2475,620,495,ICS2562,7
2476,620,495,ICS2122,8
2477,620,496,ICS1113,3
2478,620,496,ICS2523,5
2479,620,496,ICS2121,6
2480,620,496,ICS2813,7
2481,620,496,ICS2122,8
2482,620,497,ICS1113,3
2483,620,497,ICS2523,5
2484,620,497,ICS2121,6
2485,620,497,ICS2613,7
2486,620,497,ICS2122,8
2487,620,498,ICS1113,3
2488,620,498,ICS2523,5
2489,620,498,ICS2121,6
2490,620,498,ICS2123,7
2491,620,498,ICS2122,8
2492,632,499,ICS1113,4
2493,632,499,ICS2523,5
2494,632,499,ICS2123,7
2495,632,499,ICS2613,8
2496,632,499,ICS2121,10
2497,632,500,ICS1113,4
2498,632,500,ICS2523,5
2499,632,500,ICS2123,7
2500,632,500,ICS2813,8
2501,632,500,ICS2121,10
2502,632,501,ICS1113,4
2503,632,501,ICS2523,5
2504,632,501,ICS2123,7
2505,632,501,ICS2122,8
2506,632,501,ICS2121,10
2507,632,502,ICS1113,4
2508,632,502,ICS2523,5
2509,632,502,ICS2562,7
2510,632,502,ICS2613,8
2511,632,502,ICS2121,10
2512,632,503,ICS1113,4
2513,632,503,ICS2523,5
2514,632,503,ICS2562,7
2515,632,503,ICS2813,8
2516,632,503,ICS2121,10
2517,632,504,ICS1113,4
2518,632,504,ICS2523,5
2519,632,504,ICS2562,7
2520,632,504,ICS2122,8
2521,632,504,ICS2121,10
2522,661,505,ICS1113,6
2523,661,505,ICS2523,7
2524,661,505,ICS2123,8
2525,661,505,ICS2613,9
2526,661,506,ICS1113,6
2527,661,506,ICS2523,7
2528,661,506,ICS2123,8
2529,661,506,ICS2813,9
2530,661,507,ICS1113,6
2531,661,507,ICS2523,7
2532,661,507,ICS2123,8
2533,661,507,ICS2121,9
2534,661,508,ICS1113,6
2535,661,508,ICS2523,7
2536,661,508,ICS2123,8
2537,661,508,ICS2122,9
2538,661,509,ICS2562,6
2539,661,509,ICS2523,7
2540,661,509,ICS2123,8
2541,661,509,ICS2613,9
2542,661,510,ICS2562,6
2543,661,510,ICS2523,7
2544,661,510,ICS2123,8
2545,661,510,ICS2813,9
2546,661,511,ICS2562,6
2547,661,511,ICS2523,7
2548,661,511,ICS2123,8
2549,661,511,ICS2121,9
2550,661,512,ICS2562,6
2551,661,512,ICS2523,7
2552,661,512,ICS2123,8
2553,661,512,ICS2122,9
2554,662,513,ICS1113,7
2555,662,513,ICS2523,8
2556,662,513,ICS2613,9
2557,662,513,ICS2121,11
2558,662,514,ICS1113,7
2559,662,514,ICS2523,8
2560,662,514,ICS2613,9
2561,662,514,ICS2122,11
2562,662,515,ICS1113,7
2563,662,515,ICS2523,8
2564,662,515,ICS2813,9
2565,662,515,ICS2121,11
2566,662,516,ICS1113,7
2567,662,516,ICS2523,8
2568,662,516,ICS2813,9
2569,662,516,ICS2122,11
2570,662,517,ICS1113,7
2571,662,517,ICS2123,8
2572,662,517,ICS2613,9
2573,662,517,ICS2121,11
2574,662,518,ICS1113,7
2575,662,518,ICS2123,8
2576,662,518,ICS2613,9
2577,662,518,ICS2122,11
2578,662,519,ICS1113,7
2579,662,519,ICS2123,8
2580,662,519,ICS2813,9
2581,662,519,ICS2121,11
2582,662,520,ICS1113,7
2583,662,520,ICS2123,8
2584,662,520,ICS2813,9
2585,662,520,ICS2122,11
2586,662,521,ICS1113,7
2587,662,521,ICS2562,8
2588,662,521,ICS2613,9
2589,662,521,ICS2121,11
2590,662,522,ICS1113,7
2591,662,522,ICS2562,8
2592,662,522,ICS2613,9
2593,662,522,ICS2122,11
2594,662,523,ICS1113,7
2595,662,523,ICS2562,8
2596,662,523,ICS2813,9
2597,662,523,ICS2121,11
2598,662,524,ICS1113,7
2599,662,524,ICS2562,8
2600,662,524,ICS2813,9
2601,662,524,ICS2122,11
2602,678,525,ICS2613,4
2603,678,525,ICS1113,5
2604,678,525,ICS2123,6
2605,678,525,ICS2562,7
2606,678,525,ICS2121,9
2607,678,525,ICS2122,10
2608,678,526,ICS2613,4
2609,678,526,ICS1113,5
2610,678,526,ICS2123,6
2611,678,526,ICS2562,7
2612,678,526,ICS2813,9
2613,678,526,ICS2122,10
2614,678,527,ICS2613,4
2615,678,527,ICS2523,5
2616,678,527,ICS2123,6
2617,678,527,ICS2562,7
2618,678,527,ICS2121,9
2619,678,527,ICS2122,10
2620,678,528,ICS2613,4
2621,678,528,ICS2523,5
2622,678,528,ICS2123,6
2623,678,528,ICS2562,7
2624,678,528,ICS2813,9
2625,678,528,ICS2122,10
2626,687,529,ICS1113,4
2627,687,529,ICS2523,5
2628,687,529,ICS2562,6
2629,687,529,ICS2613,7
2630,687,529,ICS2122,8
2631,687,530,ICS1113,4
2632,687,530,ICS2523,5
2633,687,530,ICS2562,6
2634,687,530,ICS2813,7
2635,687,530,ICS2122,8
2636,687,531,ICS1113,4
2637,687,531,ICS2523,5
2638,687,531,ICS2562,6
2639,687,531,ICS2121,7
2640,687,531,ICS2122,8
2641,687,532,ICS1113,4
2642,687,532,ICS2523,5
2643,687,532,ICS2123,6
2644,687,532,ICS2613,7
2645,687,532,ICS2122,8
2646,687,533,ICS1113,4
2647,687,533,ICS2523,5
2648,687,533,ICS2123,6
2649,687,533,ICS2813,7
2650,687,533,ICS2122,8
2651,687,534,ICS1113,4
2652,687,534,ICS2523,5
2653,687,534,ICS2123,6
2654,687,534,ICS2121,7
2655,687,534,ICS2122,8
2656,696,535,ICS1113,6
2657,696,535,ICS2523,7
2658,696,535,ICS2813,8
2659,696,535,ICS2562,9
2660,696,535,ICS2121,10
2661,696,536,ICS1113,6
2662,696,536,ICS2523,7
2663,696,536,ICS2813,8
2664,696,536,ICS2562,9
2665,696,536,ICS2122,10
2666,696,537,ICS1113,6
2667,696,537,ICS2523,7
2668,696,537,ICS2613,8
2669,696,537,ICS2562,9
2670,696,537,ICS2121,10
2671,696,538,ICS1113,6
2672,696,538,ICS2523,7
2673,696,538,ICS2613,8
2674,696,538,ICS2562,9
2675,696,538,ICS2122,10
2676,696,539,ICS1113,6
2677,696,539,ICS2123,7
2678,696,539,ICS2813,8
2679,696,539,ICS2562,9
2680,696,539,ICS2121,10
2681,696,540,ICS1113,6
2682,696,540,ICS2123,7
2683,696,540,ICS2813,8
2684,696,540,ICS2562,9
2685,696,540,ICS2122,10
2686,696,541,ICS1113,6
2687,696,541,ICS2123,7
2688,696,541,ICS2613,8
2689,696,541,ICS2562,9
2690,696,541,ICS2121,10
2691,696,542,ICS1113,6
2692,696,542,ICS2123,7
2693,696,542,ICS2613,8
2694,696,542,ICS2562,9
2695,696,542,ICS2122,10
2696,716,543,ICS1113,4
2697,716,543,ICS2123,5
2698,716,543,ICS2121,6
2699,716,543,ICS2562,7
2700,716,543,ICS2613,8
2701,716,543,ICS2122,9
2702,716,544,ICS1113,4
2703,716,544,ICS2123,5
2704,716,544,ICS2121,6
2705,716,544,ICS2813,7
2706,716,544,ICS2613,8
2707,716,544,ICS2122,9
2708,716,545,ICS1113,4
2709,716,545,ICS2523,5
2710,716,545,ICS2121,6
2711,716,545,ICS2562,7
2712,716,545,ICS2613,8
2713,716,545,ICS2122,9
2714,716,546,ICS1113,4
2715,716,546,ICS2523,5
2716,716,546,ICS2121,6
2717,716,546,ICS2813,7
2718,716,546,ICS2613,8
2719,716,546,ICS2122,9
2720,728,547,ICS1113,3
2721,728,547,ICS2523,4
2722,728,547,ICS2562,5
2723,728,547,ICS2123,6
2724,728,547,ICS2613,7
2725,728,547,ICS2122,9
2726,728,548,ICS1113,3
2727,728,548,ICS2523,4
2728,728,548,ICS2562,5
2729,728,548,ICS2123,6
2730,728,548,ICS2813,7
2731,728,548,ICS2122,9
2732,728,549,ICS1113,3
2733,728,549,ICS2523,4
2734,728,549,ICS2562,5
2735,728,549,ICS2121,6
2736,728,549,ICS2613,7
2737,728,549,ICS2122,9
2738,728,550,ICS1113,3
2739,728,550,ICS2523,4
2740,728,550,ICS2562,5
2741,728,550,ICS2121,6
2742,728,550,ICS2813,7
2743,728,550,ICS2122,9
2744,740,551,ICS1113,3
2745,740,551,ICS2523,4
2746,740,551,ICS2123,5
2747,740,551,ICS2121,6
2748,740,551,ICS2562,7
2749,740,551,ICS2122,8
2750,740,552,ICS1113,3
2751,740,552,ICS2523,4
2752,740,552,ICS2123,5
2753,740,552,ICS2121,6
2754,740,552,ICS2813,7
2755,740,552,ICS2122,8
2756,740,553,ICS1113,3
2757,740,553,ICS2523,4
2758,740,553,ICS2613,5
2759,740,553,ICS2121,6
2760,740,553,ICS2562,7
2761,740,553,ICS2122,8
2762,740,554,ICS1113,3
2763,740,554,ICS2523,4
2764,740,554,ICS2613,5
2765,740,554,ICS2121,6
2766,740,554,ICS2813,7
2767,740,554,ICS2122,8
2768,752,555,ICS1113,4
2769,752,555,ICS2123,5
2770,752,555,ICS2121,6
2771,752,555,ICS2813,7
2772,752,555,ICS2613,8
2773,752,556,ICS1113,4
2774,752,556,ICS2123,5
2775,752,556,ICS2121,6
2776,752,556,ICS2813,7
2777,752,556,ICS2122,8
2778,752,557,ICS1113,4
2779,752,557,ICS2523,5
2780,752,557,ICS2121,6
2781,752,557,ICS2813,7
2782,752,557,ICS2613,8
2783,752,558,ICS1113,4
2784,752,558,ICS2523,5
2785,752,558,ICS2121,6
2786,752,558,ICS2813,7
2787,752,558,ICS2122,8
2788,752,559,ICS1113,4
2789,752,559,ICS2562,5
2790,752,559,ICS2121,6
2791,752,559,ICS2813,7
2792,752,559,ICS2613,8
2793,752,560,ICS1113,4
2794,752,560,ICS2562,5
2795,752,560,ICS2121,6
2796,752,560,ICS2813,7
2797,752,560,ICS2122,8
2798,753,561,ICS1113,5
2799,753,561,ICS2523,6
2800,753,561,ICS2123,7
2801,753,561,ICS2121,9
2802,753,561,ICS2613,10
2803,753,561,ICS2122,11
2804,753,562,ICS1113,5
2805,753,562,ICS2523,6
2806,753,562,ICS2123,7
2807,753,562,ICS2121,9
2808,753,562,ICS2613,10
2809,753,562,ICS2813,11
2810,753,563,ICS1113,5
2811,753,563,ICS2523,6
2812,753,563,ICS2123,7
2813,753,563,ICS2562,9
2814,753,563,ICS2613,10
2815,753,563,ICS2122,11
2816,753,564,ICS1113,5
2817,753,564,ICS2523,6
2818,753,564,ICS2123,7
2819,753,564,ICS2562,9
2820,753,564,ICS2613,10
2821,753,564,ICS2813,11
2822,758,565,ICS1113,8
2823,758,565,ICS2523,9
2824,758,565,ICS2562,10
2825,758,565,ICS2122,11
2826,758,565,ICS2121,12
2827,758,566,ICS1113,8
2828,758,566,ICS2523,9
2829,758,566,ICS2813,10
2830,758,566,ICS2122,11
2831,758,566,ICS2121,12
2832,758,567,ICS1113,8
2833,758,567,ICS2523,9
2834,758,567,ICS2123,10
2835,758,567,ICS2122,11
2836,758,567,ICS2121,12
2837,758,568,ICS1113,8
2838,758,568,ICS2523,9
2839,758,568,ICS2613,10
2840,758,568,ICS2122,11
2841,758,568,ICS2121,12
2842,764,569,ICS1113,6
2843,764,569,ICS2123,7
2844,764,569,ICS2613,8
2845,764,569,ICS2122,9
2846,764,570,ICS1113,6
2847,764,570,ICS2123,7
2848,764,570,ICS2813,8
2849,764,570,ICS2122,9
2850,764,571,ICS1113,6
2851,764,571,ICS2121,7
2852,764,571,ICS2613,8
2853,764,571,ICS2122,9
2854,764,572,ICS1113,6
2855,764,572,ICS2121,7
2856,764,572,ICS2813,8
2857,764,572,ICS2122,9
2858,764,573,ICS1113,6
2859,764,573,ICS2523,7
2860,764,573,ICS2613,8
2861,764,573,ICS2122,9
2862,764,574,ICS1113,6
2863,764,574,ICS2523,7
2864,764,574,ICS2813,8
2865,764,574,ICS2122,9
2866,764,575,ICS1113,6
2867,764,575,ICS2562,7
2868,764,575,ICS2613,8
2869,764,575,ICS2122,9
2870,764,576,ICS1113,6
2871,764,576,ICS2562,7
2872,764,576,ICS2813,8
2873,764,576,ICS2122,9
2874,766,577,ICS1113,4
2875,766,577,ICS2523,5
2876,766,577,ICS2121,6
2877,766,577,ICS2613,7
2878,766,577,ICS2122,8
2879,766,577,ICS2813,9
2880,766,578,ICS1113,4
2881,766,578,ICS2523,5
2882,766,578,ICS2123,6
2883,766,578,ICS2613,7
2884,766,578,ICS2122,8
2885,766,578,ICS2813,9
2886,766,579,ICS1113,4
2887,766,579,ICS2562,5
2888,766,579,ICS2121,6
2889,766,579,ICS2613,7
2890,766,579,ICS2122,8
2891,766,579,ICS2813,9
2892,766,580,ICS1113,4
2893,766,580,ICS2562,5
2894,766,580,ICS2123,6
2895,766,580,ICS2613,7
2896,766,580,ICS2122,8
2897,766,580,ICS2813,9
2898,770,581,ICS1113,6
2899,770,581,ICS2123,7
2900,770,581,ICS2813,8
2901,770,581,ICS2613,9
2902,770,581,ICS2122,10
2903,770,582,ICS1113,6
2904,770,582,ICS2123,7
2905,770,582,ICS2813,8
2906,770,582,ICS2562,9
2907,770,582,ICS2122,10
2908,770,583,ICS1113,6
2909,770,583,ICS2123,7
2910,770,583,ICS2121,8
2911,770,583,ICS2613,9
2912,770,583,ICS2122,10
2913,770,584,ICS1113,6
2914,770,584,ICS2123,7
2915,770,584,ICS2121,8
2916,770,584,ICS2562,9
2917,770,584,ICS2122,10
2918,770,585,ICS1113,6
2919,770,585,ICS2523,7
2920,770,585,ICS2813,8
2921,770,585,ICS2613,9
2922,770,585,ICS2122,10
2923,770,586,ICS1113,6
2924,770,586,ICS2523,7
2925,770,586,ICS2813,8
2926,770,586,ICS2562,9
2927,770,586,ICS2122,10
2928,770,587,ICS1113,6
2929,770,587,ICS2523,7
2930,770,587,ICS2121,8
2931,770,587,ICS2613,9
2932,770,587,ICS2122,10
2933,770,588,ICS1113,6
2934,770,588,ICS2523,7
2935,770,588,ICS2121,8
2936,770,588,ICS2562,9
2937,770,588,ICS2122,10
2938,772,589,ICS1113,4
2939,772,589,ICS2523,5
2940,772,589,ICS2123,6
2941,772,589,ICS2613,8
2942,772,589,ICS2121,9
2943,772,590,ICS1113,4
2944,772,590,ICS2523,5
2945,772,590,ICS2123,6
2946,772,590,ICS2613,8
2947,772,590,ICS2122,9
2948,772,591,ICS1113,4
2949,772,591,ICS2523,5
2950,772,591,ICS2123,6
2951,772,591,ICS2562,8
2952,772,591,ICS2121,9
2953,772,592,ICS1113,4
2954,772,592,ICS2523,5
2955,772,592,ICS2123,6
2956,772,592,ICS2562,8
2957,772,592,ICS2122,9
2958,772,593,ICS1113,4
2959,772,593,ICS2523,5
2960,772,593,ICS2123,6
2961,772,593,ICS2813,8
2962,772,593,ICS2121,9
2963,772,594,ICS1113,4
2964,772,594,ICS2523,5
2965,772,594,ICS2123,6
2966,772,594,ICS2813,8
2967,772,594,ICS2122,9
2968,776,595,ICS1113,8
2969,776,595,ICS2813,9
2970,776,595,ICS2123,10
2971,776,595,ICS2122,11
2972,776,595,ICS2613,12
2973,776,596,ICS1113,8
2974,776,596,ICS2813,9
2975,776,596,ICS2123,10
2976,776,596,ICS2122,11
2977,776,596,ICS2121,12
2978,776,597,ICS1113,8
2979,776,597,ICS2523,9
2980,776,597,ICS2123,10
2981,776,597,ICS2122,11
2982,776,597,ICS2613,12
2983,776,598,ICS1113,8
2984,776,598,ICS2523,9
2985,776,598,ICS2123,10
2986,776,598,ICS2122,11
2987,776,598,ICS2121,12
2988,776,599,ICS1113,8
2989,776,599,ICS2562,9
2990,776,599,ICS2123,10
2991,776,599,ICS2122,11
2992,776,599,ICS2613,12
2993,776,600,ICS1113,8
2994,776,600,ICS2562,9
2995,776,600,ICS2123,10
2996,776,600,ICS2122,11
2997,776,600,ICS2121,12
2998,781,601,ICS1113,4
2999,781,601,ICS2523,5
3000,781,601,ICS2562,7
3001,781,601,ICS2813,8
3002,781,601,ICS2123,9
3003,781,601,ICS2613,10
3004,781,602,ICS1113,4
3005,781,602,ICS2523,5
3006,781,602,ICS2562,7
3007,781,602,ICS2813,8
3008,781,602,ICS2123,9
3009,781,602,ICS2122,10
3010,781,603,ICS1113,4
3011,781,603,ICS2523,5
3012,781,603,ICS2562,7
3013,781,603,ICS2121,8
3014,781,603,ICS2123,9
3015,781,603,ICS2613,10
3016,781,604,ICS1113,4
3017,781,604,ICS2523,5
3018,781,604,ICS2562,7
3019,781,604,ICS2121,8
3020,781,604,ICS2123,9
3021,781,604,ICS2122,10
3022,787,605,ICS1113,4
3023,787,605,ICS2523,5
3024,787,605,ICS2123,7
3025,787,605,ICS2813,9
3026,787,605,ICS2122,10
3027,787,606,ICS1113,4
3028,787,606,ICS2523,5
3029,787,606,ICS2123,7
3030,787,606,ICS2121,9
3031,787,606,ICS2122,10
3032,787,607,ICS1113,4
3033,787,607,ICS2523,5
3034,787,607,ICS2123,7
3035,787,607,ICS2613,9
3036,787,607,ICS2122,10
3037,787,608,ICS1113,4
3038,787,608,ICS2523,5
3039,787,608,ICS2562,7
3040,787,608,ICS2813,9
3041,787,608,ICS2122,10
3042,787,609,ICS1113,4
3043,787,609,ICS2523,5
3044,787,609,ICS2562,7
3045,787,609,ICS2121,9
3046,787,609,ICS2122,10
3047,787,610,ICS1113,4
3048,787,610,ICS2523,5
3049,787,610,ICS2562,7
3050,787,610,ICS2613,9
3051,787,610,ICS2122,10
3052,789,611,ICS1113,5
3053,789,611,ICS2523,6
3054,789,611,ICS2123,7
3055,789,611,ICS2813,8
3056,789,611,ICS2121,9
3057,789,612,ICS1113,5
3058,789,612,ICS2523,6
3059,789,612,ICS2123,7
3060,789,612,ICS2813,8
3061,789,612,ICS2122,9
3062,789,613,ICS1113,5
3063,789,613,ICS2523,6
3064,789,613,ICS2123,7
3065,789,613,ICS2613,8
3066,789,613,ICS2121,9
3067,789,614,ICS1113,5
3068,789,614,ICS2523,6
3069,789,614,ICS2123,7
3070,789,614,ICS2613,8
3071,789,614,ICS2122,9
3072,789,615,ICS1113,5
3073,789,615,ICS2523,6
3074,789,615,ICS2562,7
3075,789,615,ICS2813,8
3076,789,615,ICS2121,9
3077,789,616,ICS1113,5
3078,789,616,ICS2523,6
3079,789,616,ICS2562,7
3080,789,616,ICS2813,8
3081,789,616,ICS2122,9
3082,789,617,ICS1113,5
3083,789,617,ICS2523,6
3084,789,617,ICS2562,7
3085,789,617,ICS2613,8
3086,789,617,ICS2121,9
3087,789,618,ICS1113,5
3088,789,618,ICS2523,6
3089,789,618,ICS2562,7
3090,789,618,ICS2613,8
3091,789,618,ICS2122,9
3092,800,619,ICS1113,5
3093,800,619,ICS2523,6
3094,800,619,ICS2123,8
3095,800,619,ICS2813,9
3096,800,619,ICS2122,11
3097,800,620,ICS1113,5
3098,800,620,ICS2523,6
3099,800,620,ICS2123,8
3100,800,620,ICS2121,9
3101,800,620,ICS2122,11
3102,800,621,ICS1113,5
3103,800,621,ICS2562,6
3104,800,621,ICS2123,8
3105,800,621,ICS2813,9
3106,800,621,ICS2122,11
3107,800,622,ICS1113,5
3108,800,622,ICS2562,6
3109,800,622,ICS2123,8
3110,800,622,ICS2121,9
3111,800,622,ICS2122,11
3112,800,623,ICS1113,5
3113,800,623,ICS2613,6
3114,800,623,ICS2123,8
3115,800,623,ICS2813,9
3116,800,623,ICS2122,11
3117,800,624,ICS1113,5
3118,800,624,ICS2613,6
3119,800,624,ICS2123,8
3120,800,624,ICS2121,9
3121,800,624,ICS2122,11
3122,818,625,ICS1113,6
3123,818,625,ICS2123,7
3124,818,625,ICS2613,8
3125,818,625,ICS2122,9
3126,818,626,ICS1113,6
3127,818,626,ICS2123,7
3128,818,626,ICS2121,8
3129,818,626,ICS2122,9
3130,818,627,ICS1113,6
3131,818,627,ICS2523,7
3132,818,627,ICS2613,8
3133,818,627,ICS2122,9
3134,818,628,ICS1113,6
3135,818,628,ICS2523,7
3136,818,628,ICS2121,8
